          0.00000000,           0.00000000,           0.00000000
          0.00080000,           0.00000000,           0.00000000
          0.00160000,           0.00000000,           0.00000000
          0.00240000,           0.00000000,           0.00000000
          0.00320000,           0.00000000,           0.00000000
          0.00400000,           0.00000000,           0.00000000
          0.00480000,           0.00000000,           0.00000000
          0.00560000,           0.00000000,           0.00000000
          0.00640000,           0.00000000,           0.00000000
          0.00720000,           0.00000000,           0.00000000
          0.00800000,           0.00000000,           0.00000000
          0.00880000,           0.00000000,           0.00000000
          0.00960000,           0.00000000,           0.00000000
          0.01040000,           0.00000000,           0.00000000
          0.01120000,           0.00000000,           0.00000000
          0.01200000,           0.00000000,           0.00000000
          0.01280000,           0.00000000,           0.00000000
          0.01360000,           0.00000000,           0.00000000
          0.01440000,           0.00000000,           0.00000000
          0.01520000,           0.00000000,           0.00000000
          0.01600000,           0.00000000,           0.00000000
          0.01680000,           0.00000000,           0.00000000
          0.01760000,           0.00000000,           0.00000000
          0.01840000,           0.00000000,           0.00000000
          0.01920000,           0.00000000,           0.00000000
          0.02000000,           0.00000000,           0.00000000
          0.02080000,           0.00000000,           0.00000000
          0.02160000,           0.00000000,           0.00000000
          0.02240000,           0.00000000,           0.00000000
          0.02320000,           0.00000000,           0.00000000
          0.02400000,           0.00000000,           0.00000000
          0.02480000,           0.00000000,           0.00000000
          0.02560000,           0.00000000,           0.00000000
          0.02640000,           0.00000000,           0.00000000
          0.02720000,           0.00000000,           0.00000000
          0.02800000,           0.00000000,           0.00000000
          0.02880000,           0.00000000,           0.00000000
          0.02960000,           0.00000000,           0.00000000
          0.03040000,           0.00000000,           0.00000000
          0.03120000,           0.00000000,           0.00000000
          0.03200000,           0.00000000,           0.00000000
          0.03280000,           0.00000000,           0.00000000
          0.03360000,           0.00000000,           0.00000000
          0.03440000,           0.00000000,           0.00000000
          0.03520000,           0.00000000,           0.00000000
          0.03600000,           0.00000000,           0.00000000
          0.03680000,           0.00000000,           0.00000000
          0.03760000,           0.00000000,           0.00000000
          0.03840000,           0.00000000,           0.00000000
          0.03920000,           0.00000000,           0.00000000
          0.04000000,           0.00000000,           0.00000000
          0.04080000,           0.00000000,           0.00000000
          0.04160000,           0.00000000,           0.00000000
          0.04240000,           0.00000000,           0.00000000
          0.04320000,           0.00000000,           0.00000000
          0.04400000,           0.00000000,           0.00000000
          0.04480000,           0.00000000,           0.00000000
          0.04560000,           0.00000000,           0.00000000
          0.04640000,           0.00000000,           0.00000000
          0.04720000,           0.00000000,           0.00000000
          0.04800000,           0.00000000,           0.00000000
          0.04880000,           0.00000000,           0.00000000
          0.04960000,           0.00000000,           0.00000000
          0.05040000,           0.00000000,           0.00000000
          0.05120000,           0.00000000,           0.00000000
          0.05200000,           0.00000000,           0.00000000
          0.05280000,           0.00000000,           0.00000000
          0.05360000,           0.00000000,           0.00000000
          0.05440000,           0.00000000,           0.00000000
          0.05520000,           0.00000000,           0.00000000
          0.05600000,           0.00000000,           0.00000000
          0.05680000,           0.00000000,           0.00000000
          0.05760000,           0.00000000,           0.00000000
          0.05840000,           0.00000000,           0.00000000
          0.05920000,           0.00000000,           0.00000000
          0.06000000,           0.00000000,           0.00000000
          0.06080000,           0.00000000,           0.00000000
          0.06160000,           0.00000000,           0.00000000
          0.06240000,           0.00000000,           0.00000000
          0.06320000,           0.00000000,           0.00000000
          0.06400000,           0.00000000,           0.00000000
          0.06480000,           0.00000000,           0.00000000
          0.06560000,           0.00000000,           0.00000000
          0.06640000,           0.00000000,           0.00000000
          0.06720000,           0.00000000,           0.00000000
          0.06800000,           0.00000000,           0.00000000
          0.06880000,           0.00000000,           0.00000000
          0.06960000,           0.00000000,           0.00000000
          0.07040000,           0.00000000,           0.00000000
          0.07120000,           0.00000000,           0.00000000
          0.07200000,           0.00000000,           0.00000000
          0.07280000,           0.00000000,           0.00000000
          0.07360000,           0.00000000,           0.00000000
          0.07440000,           0.00000000,           0.00000000
          0.07520000,           0.00000000,           0.00000000
          0.07600000,           0.00000000,           0.00000000
          0.07680000,           0.00000000,           0.00000000
          0.07760000,           0.00000000,           0.00000000
          0.07840000,           0.00000000,           0.00000000
          0.07920000,           0.00000000,           0.00000000
          0.08000000,           0.00000000,           0.00000000
          0.08080000,           0.00000000,           0.00000000
          0.08160000,           0.00000000,           0.00000000
          0.08240000,           0.00000000,           0.00000000
          0.08320000,           0.00000000,           0.00000000
          0.08400000,           0.00000000,           0.00000000
          0.08480000,           0.00000000,           0.00000000
          0.08560000,           0.00000000,           0.00000000
          0.08640000,           0.00000000,           0.00000000
          0.08720000,           0.00000000,           0.00000000
          0.08800000,           0.00000000,           0.00000000
          0.08880000,           0.00000000,           0.00000000
          0.08960000,           0.00000000,           0.00000000
          0.09040000,           0.00000000,           0.00000000
          0.09120000,           0.00000000,           0.00000000
          0.09200000,           0.00000000,           0.00000000
          0.09280000,           0.00000000,           0.00000000
          0.09360000,           0.00000000,           0.00000000
          0.09440000,           0.00000000,           0.00000000
          0.09520000,           0.00000000,           0.00000000
          0.09600000,           0.00000000,           0.00000000
          0.09680000,           0.00000000,           0.00000000
          0.09760000,           0.00000000,           0.00000000
          0.09840000,           0.00000000,           0.00000000
          0.09920000,           0.00000000,           0.00000000
          0.10000000,           0.00000000,           0.00000000
          0.10080000,           0.00000000,           0.00000000
          0.10160000,           0.00000000,           0.00000000
          0.10240000,           0.00000000,           0.00000000
          0.10320000,           0.00000000,           0.00000000
          0.10400000,           0.00000000,           0.00000000
          0.10480000,           0.00000000,           0.00000000
          0.10560000,           0.00000000,           0.00000000
          0.10640000,           0.00000000,           0.00000000
          0.10720000,           0.00000000,           0.00000000
          0.10800000,           0.00000000,           0.00000000
          0.10880000,           0.00000000,           0.00000000
          0.10960000,           0.00000000,           0.00000000
          0.11040000,           0.00000000,           0.00000000
          0.11120000,           0.00000000,           0.00000000
          0.11200000,           0.00000000,           0.00000000
          0.11280000,           0.00000000,           0.00000000
          0.11360000,           0.00000000,           0.00000000
          0.11440000,           0.00000000,           0.00000000
          0.11520000,           0.00000000,           0.00000000
          0.11600000,           0.00000000,           0.00000000
          0.11680000,           0.00000000,           0.00000000
          0.11760000,           0.00000000,           0.00000000
          0.11840000,           0.00000000,           0.00000000
          0.11920000,           0.00000000,           0.00000000
          0.12000000,           0.00000000,           0.00000000
          0.12080000,           0.00000000,           0.00000000
          0.12160000,           0.00000000,           0.00000000
          0.12240000,           0.00000000,           0.00000000
          0.12320000,           0.00000000,           0.00000000
          0.12400000,           0.00000000,           0.00000000
          0.12480000,           0.00000000,           0.00000000
          0.12560000,           0.00000000,           0.00000000
          0.12640000,           0.00000000,           0.00000000
          0.12720000,           0.00000000,           0.00000000
          0.12800000,           0.00000000,           0.00000000
          0.12880000,           0.00000000,           0.00000000
          0.12960000,           0.00000000,           0.00000000
          0.13040000,           0.00000000,           0.00000000
          0.13120000,           0.00000000,           0.00000000
          0.13200000,           0.00000000,           0.00000000
          0.13280000,           0.00000000,           0.00000000
          0.13360000,           0.00000000,           0.00000000
          0.13440000,           0.00000000,           0.00000000
          0.13520000,           0.00000000,           0.00000000
          0.13600000,           0.00000000,           0.00000000
          0.13680000,           0.00000000,           0.00000000
          0.13760000,           0.00000000,           0.00000000
          0.13840000,           0.00000000,           0.00000000
          0.13920000,           0.00000000,           0.00000000
          0.14000000,           0.00000000,           0.00000000
          0.14080000,           0.00000000,           0.00000000
          0.14160000,           0.00000000,           0.00000000
          0.14240000,           0.00000000,           0.00000000
          0.14320000,           0.00000000,           0.00000000
          0.14400000,           0.00000000,           0.00000000
          0.14480000,           0.00000000,           0.00000000
          0.14560000,           0.00000000,           0.00000000
          0.14640000,           0.00000000,           0.00000000
          0.14720000,           0.00000000,           0.00000000
          0.14800000,           0.00000000,           0.00000000
          0.14880000,           0.00000000,           0.00000000
          0.14960000,           0.00000000,           0.00000000
          0.15040000,           0.00000000,           0.00000000
          0.15120000,           0.00000000,           0.00000000
          0.15200000,           0.00000000,           0.00000000
          0.15280000,           0.00000000,           0.00000000
          0.15360000,           0.00000000,           0.00000000
          0.15440000,           0.00000000,           0.00000000
          0.15520000,           0.00000000,           0.00000000
          0.15600000,           0.00000000,           0.00000000
          0.15680000,           0.00000000,           0.00000000
          0.15760000,           0.00000000,           0.00000000
          0.15840000,           0.00000000,           0.00000000
          0.15920000,           0.00000000,           0.00000000
          0.16000000,           0.00000000,           0.00000000
          0.16080000,           0.00000000,           0.00000000
          0.16160000,           0.00000000,           0.00000000
          0.16240000,           0.00000000,           0.00000000
          0.16320000,           0.00000000,           0.00000000
          0.16400000,           0.00000000,           0.00000000
          0.16480000,           0.00000000,           0.00000000
          0.16560000,           0.00000000,           0.00000000
          0.16640000,           0.00000000,           0.00000000
          0.16720000,           0.00000000,           0.00000000
          0.16800000,           0.00000000,           0.00000000
          0.16880000,           0.00000000,           0.00000000
          0.16960000,           0.00000000,           0.00000000
          0.17040000,           0.00000000,           0.00000000
          0.17120000,           0.00000000,           0.00000000
          0.17200000,           0.00000000,           0.00000000
          0.17280000,           0.00000000,           0.00000000
          0.17360000,           0.00000000,           0.00000000
          0.17440000,           0.00000000,           0.00000000
          0.17520000,           0.00000000,           0.00000000
          0.17600000,           0.00000000,           0.00000000
          0.17680000,           0.00000000,           0.00000000
          0.17760000,           0.00000000,           0.00000000
          0.17840000,           0.00000000,           0.00000000
          0.17920000,           0.00000000,           0.00000000
          0.18000000,           0.00000000,           0.00000000
          0.18080000,           0.00000000,           0.00000000
          0.18160000,           0.00000000,           0.00000000
          0.18240000,           0.00000000,           0.00000000
          0.18320000,           0.00000000,           0.00000000
          0.18400000,           0.00000000,           0.00000000
          0.18480000,           0.00000000,           0.00000000
          0.18560000,           0.00000000,           0.00000000
          0.18640000,           0.00000000,           0.00000000
          0.18720000,           0.00000000,           0.00000000
          0.18800000,           0.00000000,           0.00000000
          0.18880000,           0.00000000,           0.00000000
          0.18960000,           0.00000000,           0.00000000
          0.19040000,           0.00000000,           0.00000000
          0.19120000,           0.00000000,           0.00000000
          0.19200000,           0.00000000,           0.00000000
          0.19280000,           0.00000000,           0.00000000
          0.19360000,           0.00000000,           0.00000000
          0.19440000,           0.00000000,           0.00000000
          0.19520000,           0.00000000,           0.00000000
          0.19600000,           0.00000000,           0.00000000
          0.19680000,           0.00000000,           0.00000000
          0.19760000,           0.00000000,           0.00000000
          0.19840000,           0.00000000,           0.00000000
          0.19920000,           0.00000000,           0.00000000
          0.20000000,           0.00000000,           0.00000000
          0.20080000,           0.00000000,           0.00000000
          0.20160000,           0.00000000,           0.00000000
          0.20240000,           0.00000000,           0.00000000
          0.20320000,           0.00000000,           0.00000000
          0.20400000,           0.00000000,           0.00000000
          0.20480000,           0.00000000,           0.00000000
          0.20560000,           0.00000000,           0.00000000
          0.20640000,           0.00000000,           0.00000000
          0.20720000,           0.00000000,           0.00000000
          0.20800000,           0.00000000,           0.00000000
          0.20880000,           0.00000000,           0.00000000
          0.20960000,           0.00000000,           0.00000000
          0.21040000,           0.00000000,           0.00000000
          0.21120000,           0.00000000,           0.00000000
          0.21200000,           0.00000000,           0.00000000
          0.21280000,           0.00000000,           0.00000000
          0.21360000,           0.00000000,           0.00000000
          0.21440000,           0.00000000,           0.00000000
          0.21520000,           0.00000000,           0.00000000
          0.21600000,           0.00000000,           0.00000000
          0.21680000,           0.00000000,           0.00000000
          0.21760000,           0.00000000,           0.00000000
          0.21840000,           0.00000000,           0.00000000
          0.21920000,           0.00000000,           0.00000000
          0.22000000,           0.00000000,           0.00000000
          0.22080000,           0.00000000,           0.00000000
          0.22160000,           0.00000000,           0.00000000
          0.22240000,           0.00000000,           0.00000000
          0.22320000,           0.00000000,           0.00000000
          0.22400000,           0.00000000,           0.00000000
          0.22480000,           0.00000000,           0.00000000
          0.22560000,           0.00000000,           0.00000000
          0.22640000,           0.00000000,           0.00000000
          0.22720000,           0.00000000,           0.00000000
          0.22800000,           0.00000000,           0.00000000
          0.22880000,           0.00000000,           0.00000000
          0.22960000,           0.00000000,           0.00000000
          0.23040000,           0.00000000,           0.00000000
          0.23120000,           0.00000000,           0.00000000
          0.23200000,           0.00000000,           0.00000000
          0.23280000,           0.00000000,           0.00000000
          0.23360000,           0.00000000,           0.00000000
          0.23440000,           0.00000000,           0.00000000
          0.23520000,           0.00000000,           0.00000000
          0.23600000,           0.00000000,           0.00000000
          0.23680000,           0.00000000,           0.00000000
          0.23760000,           0.00000000,           0.00000000
          0.23840000,           0.00000000,           0.00000000
          0.23920000,           0.00000000,           0.00000000
          0.24000000,           0.00000000,           0.00000000
          0.24080000,           0.00000000,           0.00000000
          0.24160000,           0.00000000,           0.00000000
          0.24240000,           0.00000000,           0.00000000
          0.24320000,           0.00000000,           0.00000000
          0.24400000,           0.00000000,           0.00000000
          0.24480000,           0.00000000,           0.00000000
          0.24560000,           0.00000000,           0.00000000
          0.24640000,           0.00000000,           0.00000000
          0.24720000,           0.00000000,           0.00000000
          0.24800000,           0.00000000,           0.00000000
          0.24880000,           0.00000000,           0.00000000
          0.24960000,           0.00000000,           0.00000000
          0.25040000,           0.00000000,           0.00000000
          0.25120000,           0.00000000,           0.00000000
          0.25200000,           0.00000000,           0.00000000
          0.25280000,           0.00000000,           0.00000000
          0.25360000,           0.00000000,           0.00000000
          0.25440000,           0.00000000,           0.00000000
          0.25520000,           0.00000000,           0.00000000
          0.25600000,           0.00000000,           0.00000000
          0.25680000,           0.00000000,           0.00000000
          0.25760000,           0.00000000,           0.00000000
          0.25840000,           0.00000000,           0.00000000
          0.25920000,           0.00000000,           0.00000000
          0.26000000,           0.00000000,           0.00000000
          0.26080000,           0.00000000,           0.00000000
          0.26160000,           0.00000000,           0.00000000
          0.26240000,           0.00000000,           0.00000000
